UTC_ABS_TIME,CH4,Ar,XX
2005-01-14T10:35:43.359, 0.0205, 0.0, 0.0
2005-01-14T10:35:50.921, 0.0206, 0.0, 0.0
2005-01-14T10:35:58.406, 0.0206, 0.0, 0.0
2005-01-14T10:36:05.984, 0.0206, 0.0, 0.0
2005-01-14T10:36:13.468, 0.0207, 0.0, 0.0
2005-01-14T10:36:21.046, 0.0207, 0.0, 0.0
2005-01-14T10:36:28.531, 0.0207, 0.0, 0.0
2005-01-14T10:36:43.593, 0.0208, 0.0, 0.0
2005-01-14T10:36:51.156, 0.0209, 0.0, 0.0
2005-01-14T10:36:58.640, 0.0209, 0.0, 0.0
2005-01-14T10:37:06.218, 0.0209, 0.0, 0.0
2005-01-14T10:37:13.703, 0.0210, 0.0, 0.0
2005-01-14T10:37:21.265, 0.0210, 0.0, 0.0
2005-01-14T10:37:28.750, 0.0211, 0.0, 0.0
2005-01-14T10:37:36.328, 0.0211, 0.0, 0.0
2005-01-14T10:37:43.812, 0.0211, 0.0, 0.0
2005-01-14T10:37:51.390, 0.0212, 0.0, 0.0
2005-01-14T10:37:58.859, 0.0212, 0.0, 0.0
2005-01-14T10:38:06.453, 0.0213, 0.0, 0.0
2005-01-14T10:38:13.921, 0.0213, 0.0, 0.0
2005-01-14T10:38:21.515, 0.0213, 0.0, 0.0
2005-01-14T10:38:29.000, 0.0214, 0.0, 0.0
2005-01-14T10:38:44.062, 0.0215, 0.0, 0.0
2005-01-14T10:38:51.625, 0.0215, 0.0, 0.0
2005-01-14T10:38:59.125, 0.0215, 0.0, 0.0
2005-01-14T10:39:06.687, 0.0216, 0.0, 0.0
2005-01-14T10:39:14.171, 0.0216, 0.0, 0.0
2005-01-14T10:39:21.750, 0.0217, 0.0, 0.0
2005-01-14T10:39:29.234, 0.0217, 0.0, 0.0
2005-01-14T10:39:36.796, 0.0217, 0.0, 0.0
2005-01-14T10:39:44.296, 0.0218, 0.0, 0.0
2005-01-14T10:39:51.859, 0.0218, 0.0, 0.0
2005-01-14T10:39:59.359, 0.0218, 0.0, 0.0
2005-01-14T10:40:06.921, 0.0219, 0.0, 0.0
2005-01-14T10:40:14.406, 0.0219, 0.0, 0.0
2005-01-14T10:40:22.000, 0.0220, 0.0, 0.0
2005-01-14T10:40:29.484, 0.0220, 0.0, 0.0
2005-01-14T10:40:44.546, 0.0221, 0.0, 0.0
2005-01-14T10:40:52.109, 0.0221, 0.0, 0.0
2005-01-14T10:40:59.609, 0.0222, 0.0, 0.0
2005-01-14T10:41:07.171, 0.0222, 0.0, 0.0
2005-01-14T10:41:14.656, 0.0223, 0.0, 0.0
2005-01-14T10:41:22.218, 0.0223, 0.0, 0.0
2005-01-14T10:41:29.718, 0.0223, 0.0, 0.0
2005-01-14T10:41:37.281, 0.0224, 0.0, 0.0
2005-01-14T10:41:44.750, 0.0224, 0.0, 0.0
2005-01-14T10:41:52.343, 0.0225, 0.0, 0.0
2005-01-14T10:41:59.828, 0.0225, 0.0, 0.0
2005-01-14T10:42:07.406, 0.0225, 0.0, 0.0
2005-01-14T10:42:14.890, 0.0226, 0.0, 0.0
2005-01-14T10:42:22.453, 0.0226, 0.0, 0.0
2005-01-14T10:42:29.953, 0.0227, 0.0, 0.0
2005-01-14T10:42:45.000, 0.0227, 0.0, 0.0
2005-01-14T10:42:52.578, 0.0228, 0.0, 0.0
2005-01-14T10:43:00.062, 0.0228, 0.0, 0.0
2005-01-14T10:43:07.640, 0.0229, 0.0, 0.0
2005-01-14T10:43:15.125, 0.0229, 0.0, 0.0
2005-01-14T10:43:22.687, 0.0229, 0.0, 0.0
2005-01-14T10:43:30.187, 0.0230, 0.0, 0.0
2005-01-14T10:43:37.750, 0.0230, 0.0, 0.0
2005-01-14T10:43:45.234, 0.0231, 0.0, 0.0
2005-01-14T10:43:52.796, 0.0231, 0.0, 0.0
2005-01-14T10:44:00.296, 0.0231, 0.0, 0.0
2005-01-14T10:44:07.875, 0.0232, 0.0, 0.0
2005-01-14T10:44:15.359, 0.0232, 0.0, 0.0
2005-01-14T10:44:22.921, 0.0233, 0.0, 0.0
2005-01-14T10:44:30.421, 0.0233, 0.0, 0.0
2005-01-14T10:44:45.484, 0.0234, 0.0, 0.0
2005-01-14T10:44:53.046, 0.0234, 0.0, 0.0
2005-01-14T10:45:00.531, 0.0235, 0.0, 0.0
2005-01-14T10:45:08.109, 0.0235, 0.0, 0.0
2005-01-14T10:45:15.593, 0.0236, 0.0, 0.0
2005-01-14T10:45:23.171, 0.0236, 0.0, 0.0
2005-01-14T10:45:30.656, 0.0236, 0.0, 0.0
2005-01-14T10:45:38.218, 0.0237, 0.0, 0.0
2005-01-14T10:45:45.718, 0.0237, 0.0, 0.0
2005-01-14T10:45:53.281, 0.0238, 0.0, 0.0
2005-01-14T10:46:00.750, 0.0238, 0.0, 0.0
2005-01-14T10:46:08.343, 0.0239, 0.0, 0.0
2005-01-14T10:46:15.812, 0.0239, 0.0, 0.0
2005-01-14T10:46:23.406, 0.0239, 0.0, 0.0
2005-01-14T10:46:30.890, 0.0240, 0.0, 0.0
2005-01-14T10:46:45.953, 0.0241, 0.0, 0.0
2005-01-14T10:46:53.515, 0.0242, 0.0, 0.0
2005-01-14T10:47:01.015, 0.0243, 0.0, 0.0
2005-01-14T10:47:08.578, 0.0244, 0.0, 0.0
2005-01-14T10:47:16.062, 0.0244, 0.0, 0.0
2005-01-14T10:47:23.640, 0.0245, 0.0, 0.0
2005-01-14T10:47:31.125, 0.0246, 0.0, 0.0
2005-01-14T10:47:38.687, 0.0247, 0.0, 0.0
2005-01-14T10:47:46.187, 0.0248, 0.0, 0.0
2005-01-14T10:47:53.750, 0.0249, 0.0, 0.0
2005-01-14T10:48:01.234, 0.0250, 0.0, 0.0
2005-01-14T10:48:08.796, 0.0251, 0.0, 0.0
2005-01-14T10:48:16.296, 0.0252, 0.0, 0.0
2005-01-14T10:48:23.859, 0.0253, 0.0, 0.0
2005-01-14T10:48:31.359, 0.0254, 0.0, 0.0
2005-01-14T10:48:46.437, 0.0256, 0.0, 0.0
2005-01-14T10:48:54.000, 0.0257, 0.0, 0.0
2005-01-14T10:49:01.500, 0.0258, 0.0, 0.0
2005-01-14T10:49:09.062, 0.0259, 0.0, 0.0
2005-01-14T10:50:44.093, 0.0271, 0.0, 0.0
2005-01-14T10:50:53.546, 0.0272, 0.0, 0.0
2005-01-14T10:51:02.906, 0.0273, 0.0, 0.0
2005-01-14T10:51:12.343, 0.0275, 0.0, 0.0
2005-01-14T10:51:21.781, 0.0276, 0.0, 0.0
2005-01-14T10:51:31.156, 0.0277, 0.0, 0.0
2005-01-14T10:51:40.593, 0.0278, 0.0, 0.0
2005-01-14T10:51:50.093, 0.0279, 0.0, 0.0
2005-01-14T10:51:59.406, 0.0281, 0.0, 0.0
2005-01-14T10:52:08.828, 0.0282, 0.0, 0.0
2005-01-14T10:53:53.328, 0.0295, 0.0, 0.0
2005-01-14T10:54:02.687, 0.0297, 0.0, 0.0
2005-01-14T10:54:12.125, 0.0298, 0.0, 0.0
2005-01-14T10:54:21.562, 0.0299, 0.0, 0.0
2005-01-14T10:54:30.921, 0.0300, 0.0, 0.0
2005-01-14T10:54:49.734, 0.0303, 0.0, 0.0
2005-01-14T10:54:59.187, 0.0304, 0.0, 0.0
2005-01-14T10:55:08.625, 0.0305, 0.0, 0.0
2005-01-14T10:55:18.000, 0.0306, 0.0, 0.0
2005-01-14T10:55:27.437, 0.0308, 0.0, 0.0
2005-01-14T10:55:36.875, 0.0309, 0.0, 0.0
2005-01-14T10:55:46.250, 0.0310, 0.0, 0.0
2005-01-14T10:55:55.671, 0.0311, 0.0, 0.0
2005-01-14T10:56:05.046, 0.0313, 0.0, 0.0
2005-01-14T10:56:14.484, 0.0314, 0.0, 0.0
2005-01-14T10:56:23.921, 0.0315, 0.0, 0.0
2005-01-14T10:56:33.281, 0.0316, 0.0, 0.0
2005-01-14T10:56:52.171, 0.0319, 0.0, 0.0
2005-01-14T10:57:01.531, 0.0320, 0.0, 0.0
2005-01-14T10:57:10.968, 0.0321, 0.0, 0.0
2005-01-14T10:58:46.921, 0.0334, 0.0, 0.0
2005-01-14T10:58:54.500, 0.0335, 0.0, 0.0
2005-01-14T10:59:01.984, 0.0336, 0.0, 0.0
2005-01-14T10:59:09.562, 0.0337, 0.0, 0.0
2005-01-14T10:59:17.046, 0.0338, 0.0, 0.0
2005-01-14T10:59:24.609, 0.0339, 0.0, 0.0
2005-01-14T10:59:32.109, 0.0340, 0.0, 0.0
2005-01-14T10:59:39.671, 0.0341, 0.0, 0.0
2005-01-14T10:59:47.171, 0.0342, 0.0, 0.0
2005-01-14T10:59:54.750, 0.0343, 0.0, 0.0
2005-01-14T11:00:02.250, 0.0344, 0.0, 0.0
2005-01-14T11:00:09.812, 0.0345, 0.0, 0.0
2005-01-14T11:00:17.296, 0.0346, 0.0, 0.0
2005-01-14T11:00:24.859, 0.0347, 0.0, 0.0
2005-01-14T11:00:32.343, 0.0348, 0.0, 0.0
2005-01-14T11:00:47.406, 0.0350, 0.0, 0.0
2005-01-14T11:00:54.984, 0.0351, 0.0, 0.0
2005-01-14T11:01:02.468, 0.0352, 0.0, 0.0
2005-01-14T11:01:10.031, 0.0353, 0.0, 0.0
2005-01-14T11:01:17.531, 0.0354, 0.0, 0.0
2005-01-14T11:01:25.093, 0.0355, 0.0, 0.0
2005-01-14T11:01:32.578, 0.0356, 0.0, 0.0
2005-01-14T11:01:40.156, 0.0357, 0.0, 0.0
2005-01-14T11:01:47.640, 0.0358, 0.0, 0.0
2005-01-14T11:01:55.218, 0.0359, 0.0, 0.0
2005-01-14T11:02:02.703, 0.0360, 0.0, 0.0
2005-01-14T11:02:25.328, 0.0363, 0.0, 0.0
2005-01-14T11:02:32.812, 0.0364, 0.0, 0.0
2005-01-14T11:02:47.890, 0.0366, 0.0, 0.0
2005-01-14T11:02:55.453, 0.0367, 0.0, 0.0
2005-01-14T11:03:02.953, 0.0368, 0.0, 0.0
2005-01-14T11:03:10.531, 0.0369, 0.0, 0.0
2005-01-14T11:03:18.031, 0.0370, 0.0, 0.0
2005-01-14T11:03:25.593, 0.0371, 0.0, 0.0
2005-01-14T11:03:33.078, 0.0372, 0.0, 0.0
2005-01-14T11:03:40.656, 0.0373, 0.0, 0.0
2005-01-14T11:03:48.140, 0.0374, 0.0, 0.0
2005-01-14T11:03:55.703, 0.0375, 0.0, 0.0
2005-01-14T11:04:03.203, 0.0376, 0.0, 0.0
2005-01-14T11:04:10.750, 0.0377, 0.0, 0.0
2005-01-14T11:04:33.187, 0.0380, 0.0, 0.0
2005-01-14T11:04:40.671, 0.0381, 0.0, 0.0
2005-01-14T11:04:55.734, 0.0383, 0.0, 0.0
2005-01-14T11:05:03.296, 0.0384, 0.0, 0.0
2005-01-14T11:05:10.734, 0.0385, 0.0, 0.0
2005-01-14T11:05:18.343, 0.0386, 0.0, 0.0
2005-01-14T11:05:25.812, 0.0387, 0.0, 0.0
2005-01-14T11:05:33.406, 0.0388, 0.0, 0.0
2005-01-14T11:05:40.906, 0.0389, 0.0, 0.0
2005-01-14T11:05:48.468, 0.0390, 0.0, 0.0
2005-01-14T11:05:55.968, 0.0391, 0.0, 0.0
2005-01-14T11:06:03.531, 0.0392, 0.0, 0.0
2005-01-14T11:06:11.031, 0.0393, 0.0, 0.0
2005-01-14T11:06:18.593, 0.0394, 0.0, 0.0
2005-01-14T11:06:26.078, 0.0395, 0.0, 0.0
2005-01-14T11:06:33.671, 0.0396, 0.0, 0.0
2005-01-14T11:06:41.156, 0.0397, 0.0, 0.0
2005-01-14T11:06:56.218, 0.0399, 0.0, 0.0
2005-01-14T11:07:03.781, 0.0400, 0.0, 0.0
2005-01-14T11:07:11.265, 0.0401, 0.0, 0.0
2005-01-14T11:07:18.828, 0.0402, 0.0, 0.0
2005-01-14T11:07:26.328, 0.0403, 0.0, 0.0
2005-01-14T11:07:33.890, 0.0404, 0.0, 0.0
2005-01-14T11:07:41.390, 0.0405, 0.0, 0.0
2005-01-14T11:07:48.953, 0.0407, 0.0, 0.0
2005-01-14T11:07:56.437, 0.0408, 0.0, 0.0
2005-01-14T11:08:04.015, 0.0409, 0.0, 0.0
2005-01-14T11:08:11.515, 0.0410, 0.0, 0.0
2005-01-14T11:08:19.078, 0.0411, 0.0, 0.0
2005-01-14T11:08:26.562, 0.0412, 0.0, 0.0
2005-01-14T11:08:34.156, 0.0413, 0.0, 0.0
2005-01-14T11:08:41.640, 0.0414, 0.0, 0.0
2005-01-14T11:08:56.703, 0.0416, 0.0, 0.0
2005-01-14T11:09:04.265, 0.0417, 0.0, 0.0
2005-01-14T11:09:11.765, 0.0418, 0.0, 0.0
2005-01-14T11:09:19.328, 0.0419, 0.0, 0.0
2005-01-14T11:09:41.734, 0.0422, 0.0, 0.0
2005-01-14T11:09:49.234, 0.0423, 0.0, 0.0
2005-01-14T11:09:56.750, 0.0424, 0.0, 0.0
2005-01-14T11:10:04.281, 0.0425, 0.0, 0.0
2005-01-14T11:10:11.812, 0.0426, 0.0, 0.0
2005-01-14T11:10:19.343, 0.0427, 0.0, 0.0
2005-01-14T11:10:26.906, 0.0428, 0.0, 0.0
2005-01-14T11:10:34.390, 0.0429, 0.0, 0.0
2005-01-14T11:10:41.968, 0.0430, 0.0, 0.0
2005-01-14T11:10:49.453, 0.0431, 0.0, 0.0
2005-01-14T11:11:04.515, 0.0433, 0.0, 0.0
2005-01-14T11:11:12.062, 0.0434, 0.0, 0.0
2005-01-14T11:11:19.578, 0.0435, 0.0, 0.0
2005-01-14T11:11:27.140, 0.0436, 0.0, 0.0
2005-01-14T11:11:34.625, 0.0438, 0.0, 0.0
2005-01-14T11:11:42.187, 0.0439, 0.0, 0.0
2005-01-14T11:11:49.687, 0.0440, 0.0, 0.0
2005-01-14T11:11:57.265, 0.0441, 0.0, 0.0
2005-01-14T11:12:04.750, 0.0442, 0.0, 0.0
2005-01-14T11:12:12.328, 0.0443, 0.0, 0.0
2005-01-14T11:12:19.812, 0.0444, 0.0, 0.0
2005-01-14T11:12:27.390, 0.0445, 0.0, 0.0
2005-01-14T11:12:34.859, 0.0446, 0.0, 0.0
2005-01-14T11:12:42.453, 0.0447, 0.0, 0.0
2005-01-14T11:12:49.921, 0.0448, 0.0, 0.0
2005-01-14T11:13:12.562, 0.0451, 0.0, 0.0
2005-01-14T11:13:20.046, 0.0452, 0.0, 0.0
2005-01-14T11:13:27.625, 0.0453, 0.0, 0.0
2005-01-14T11:13:35.109, 0.0454, 0.0, 0.0
2005-01-14T11:13:42.671, 0.0455, 0.0, 0.0
2005-01-14T11:13:50.171, 0.0456, 0.0, 0.0
2005-01-14T11:13:57.734, 0.0457, 0.0, 0.0
2005-01-14T11:14:05.234, 0.0458, 0.0, 0.0
2005-01-14T11:14:12.750, 0.0459, 0.0, 0.0
2005-01-14T11:14:20.281, 0.0461, 0.0, 0.0
2005-01-14T11:14:27.812, 0.0462, 0.0, 0.0
2005-01-14T11:14:50.250, 0.0465, 0.0, 0.0
2005-01-14T11:14:57.750, 0.0466, 0.0, 0.0
2005-01-14T11:15:42.921, 0.0472, 0.0, 0.0
2005-01-14T11:15:50.484, 0.0473, 0.0, 0.0
2005-01-14T11:15:57.984, 0.0474, 0.0, 0.0
2005-01-14T11:16:05.546, 0.0475, 0.0, 0.0
2005-01-14T11:16:13.046, 0.0476, 0.0, 0.0
2005-01-14T11:16:20.609, 0.0477, 0.0, 0.0
2005-01-14T11:16:28.109, 0.0478, 0.0, 0.0
2005-01-14T11:16:35.671, 0.0479, 0.0, 0.0
2005-01-14T11:16:43.171, 0.0481, 0.0, 0.0
2005-01-14T11:16:50.734, 0.0482, 0.0, 0.0
2005-01-14T11:16:58.218, 0.0483, 0.0, 0.0
2005-01-14T11:17:13.281, 0.0485, 0.0, 0.0
2005-01-14T11:17:20.843, 0.0486, 0.0, 0.0
2005-01-14T11:17:28.343, 0.0487, 0.0, 0.0
2005-01-14T11:17:35.906, 0.0488, 0.0, 0.0
2005-01-14T11:17:43.406, 0.0489, 0.0, 0.0
2005-01-14T11:17:50.953, 0.0490, 0.0, 0.0
2005-01-14T11:17:58.453, 0.0490, 0.0, 0.0
2005-01-14T11:18:06.015, 0.0490, 0.0, 0.0
2005-01-14T11:18:13.515, 0.0490, 0.0, 0.0
2005-01-14T11:18:21.078, 0.0490, 0.0, 0.0
2005-01-14T11:18:28.562, 0.0490, 0.0, 0.0
2005-01-14T11:18:36.140, 0.0490, 0.0, 0.0
2005-01-14T11:18:43.640, 0.0490, 0.0, 0.0
2005-01-14T11:18:51.218, 0.0490, 0.0, 0.0
2005-01-14T11:18:58.703, 0.0490, 0.0, 0.0
2005-01-14T11:19:13.765, 0.0490, 0.0, 0.0
2005-01-14T11:19:21.328, 0.0490, 0.0, 0.0
2005-01-14T11:19:28.828, 0.0490, 0.0, 0.0
2005-01-14T11:19:58.796, 0.0490, 0.0, 0.0
2005-01-14T11:20:06.296, 0.0490, 0.0, 0.0
2005-01-14T11:20:13.859, 0.0490, 0.0, 0.0
2005-01-14T11:20:21.343, 0.0490, 0.0, 0.0
2005-01-14T11:20:28.921, 0.0490, 0.0, 0.0
2005-01-14T11:20:36.406, 0.0490, 0.0, 0.0
2005-01-14T11:20:43.968, 0.0490, 0.0, 0.0
2005-01-14T11:20:51.468, 0.0490, 0.0, 0.0
2005-01-14T11:20:59.031, 0.0490, 0.0, 0.0
2005-01-14T11:21:06.531, 0.0490, 0.0, 0.0
2005-01-14T11:21:29.156, 0.0490, 0.0, 0.0
2005-01-14T11:21:36.640, 0.0490, 0.0, 0.0
2005-01-14T11:21:44.203, 0.0490, 0.0, 0.0
2005-01-14T11:21:51.703, 0.0490, 0.0, 0.0
2005-01-14T11:21:59.265, 0.0490, 0.0, 0.0
2005-01-14T11:22:06.750, 0.0490, 0.0, 0.0
2005-01-14T11:22:14.343, 0.0490, 0.0, 0.0
2005-01-14T11:22:21.828, 0.0490, 0.0, 0.0
2005-01-14T11:22:29.406, 0.0490, 0.0, 0.0
2005-01-14T11:22:36.890, 0.0490, 0.0, 0.0
2005-01-14T11:22:44.453, 0.0490, 0.0, 0.0
2005-01-14T11:22:51.953, 0.0490, 0.0, 0.0
2005-01-14T11:22:59.515, 0.0490, 0.0, 0.0
2005-01-14T11:23:07.015, 0.0490, 0.0, 0.0
2005-01-14T11:23:29.640, 0.0490, 0.0, 0.0
2005-01-14T11:23:37.125, 0.0490, 0.0, 0.0
2005-01-14T11:23:44.687, 0.0490, 0.0, 0.0
2005-01-14T11:23:52.187, 0.0490, 0.0, 0.0
2005-01-14T11:23:59.750, 0.0490, 0.0, 0.0
2005-01-14T11:24:07.250, 0.0490, 0.0, 0.0
2005-01-14T11:24:14.812, 0.0490, 0.0, 0.0
2005-01-14T11:24:22.296, 0.0490, 0.0, 0.0
2005-01-14T11:24:29.875, 0.0490, 0.0, 0.0
2005-01-14T11:24:37.375, 0.0490, 0.0, 0.0
2005-01-14T11:24:44.921, 0.0490, 0.0, 0.0
2005-01-14T11:25:03.515, 0.0490, 0.0, 0.0
2005-01-14T11:25:11.078, 0.0490, 0.0, 0.0
2005-01-14T11:25:18.578, 0.0490, 0.0, 0.0
2005-01-14T11:25:41.203, 0.0490, 0.0, 0.0
2005-01-14T11:25:48.687, 0.0490, 0.0, 0.0
2005-01-14T11:26:03.765, 0.0490, 0.0, 0.0
2005-01-14T11:26:11.328, 0.0490, 0.0, 0.0
2005-01-14T11:26:18.812, 0.0490, 0.0, 0.0
2005-01-14T11:26:26.390, 0.0490, 0.0, 0.0
2005-01-14T11:26:33.875, 0.0490, 0.0, 0.0
2005-01-14T11:26:41.453, 0.0490, 0.0, 0.0
2005-01-14T11:26:48.937, 0.0490, 0.0, 0.0
2005-01-14T11:26:56.500, 0.0490, 0.0, 0.0
2005-01-14T11:27:04.000, 0.0490, 0.0, 0.0
2005-01-14T11:27:11.562, 0.0490, 0.0, 0.0
2005-01-14T11:27:19.062, 0.0490, 0.0, 0.0
2005-01-14T11:27:41.687, 0.0490, 0.0, 0.0
2005-01-14T11:27:49.171, 0.0490, 0.0, 0.0
2005-01-14T11:27:56.734, 0.0490, 0.0, 0.0
2005-01-14T11:28:04.234, 0.0490, 0.0, 0.0
2005-01-14T11:28:11.796, 0.0490, 0.0, 0.0
2005-01-14T11:28:19.296, 0.0490, 0.0, 0.0
2005-01-14T11:28:26.843, 0.0490, 0.0, 0.0
2005-01-14T11:28:34.343, 0.0490, 0.0, 0.0
2005-01-14T11:28:41.906, 0.0490, 0.0, 0.0
2005-01-14T11:28:49.406, 0.0490, 0.0, 0.0
2005-01-14T11:28:56.968, 0.0490, 0.0, 0.0
2005-01-14T11:29:04.453, 0.0490, 0.0, 0.0
2005-01-14T11:29:12.031, 0.0490, 0.0, 0.0
2005-01-14T11:29:19.515, 0.0490, 0.0, 0.0
2005-01-14T11:29:34.578, 0.0490, 0.0, 0.0
2005-01-14T11:29:42.156, 0.0490, 0.0, 0.0
2005-01-14T11:29:49.640, 0.0490, 0.0, 0.0
2005-01-14T11:29:57.203, 0.0490, 0.0, 0.0
2005-01-14T11:30:12.031, 0.0490, 0.0, 0.0
2005-01-14T11:30:19.593, 0.0490, 0.0, 0.0
2005-01-14T11:30:27.093, 0.0490, 0.0, 0.0
2005-01-14T11:30:34.656, 0.0490, 0.0, 0.0
2005-01-14T11:30:42.156, 0.0490, 0.0, 0.0
2005-01-14T11:30:49.718, 0.0490, 0.0, 0.0
2005-01-14T11:30:57.218, 0.0490, 0.0, 0.0
2005-01-14T11:31:04.750, 0.0490, 0.0, 0.0
2005-01-14T11:31:12.265, 0.0490, 0.0, 0.0
2005-01-14T11:31:19.828, 0.0490, 0.0, 0.0
2005-01-14T11:31:27.328, 0.0490, 0.0, 0.0
2005-01-14T11:31:42.390, 0.0490, 0.0, 0.0
2005-01-14T11:31:49.953, 0.0490, 0.0, 0.0
2005-01-14T11:31:57.453, 0.0490, 0.0, 0.0
2005-01-14T11:32:05.015, 0.0490, 0.0, 0.0
2005-01-14T11:32:12.500, 0.0490, 0.0, 0.0
2005-01-14T11:32:20.062, 0.0490, 0.0, 0.0
2005-01-14T11:32:27.562, 0.0490, 0.0, 0.0
2005-01-14T11:32:35.140, 0.0490, 0.0, 0.0
2005-01-14T11:32:42.625, 0.0490, 0.0, 0.0
2005-01-14T11:32:50.187, 0.0490, 0.0, 0.0
2005-01-14T11:32:57.687, 0.0490, 0.0, 0.0
2005-01-14T11:33:05.250, 0.0490, 0.0, 0.0
2005-01-14T11:33:12.734, 0.0490, 0.0, 0.0
2005-01-14T11:33:20.312, 0.0490, 0.0, 0.0
2005-01-14T11:33:27.796, 0.0490, 0.0, 0.0
2005-01-14T11:33:42.859, 0.0490, 0.0, 0.0
2005-01-14T11:33:50.421, 0.0490, 0.0, 0.0
2005-01-14T11:33:57.921, 0.0490, 0.0, 0.0
2005-01-14T11:34:05.484, 0.0490, 0.0, 0.0
2005-01-14T11:34:12.968, 0.0490, 0.0, 0.0
2005-01-14T11:34:20.531, 0.0490, 0.0, 0.0
2005-01-14T11:34:28.031, 0.0490, 0.0, 0.0
2005-01-14T11:34:35.593, 0.0490, 0.0, 0.0
2005-01-14T11:34:43.093, 0.0490, 0.0, 0.0
2005-01-14T11:34:50.656, 0.0490, 0.0, 0.0
2005-01-14T11:34:58.156, 0.0490, 0.0, 0.0
2005-01-14T11:35:05.718, 0.0490, 0.0, 0.0
2005-01-14T11:35:24.296, 0.0490, 0.0, 0.0
2005-01-14T11:35:31.796, 0.0490, 0.0, 0.0
2005-01-14T11:35:39.359, 0.0490, 0.0, 0.0
2005-01-14T11:35:54.421, 0.0490, 0.0, 0.0
2005-01-14T11:36:01.906, 0.0490, 0.0, 0.0
2005-01-14T11:36:09.484, 0.0490, 0.0, 0.0
2005-01-14T11:36:16.968, 0.0490, 0.0, 0.0
2005-01-14T11:36:24.546, 0.0490, 0.0, 0.0
2005-01-14T11:36:32.031, 0.0490, 0.0, 0.0
2005-01-14T11:36:39.609, 0.0490, 0.0, 0.0
2005-01-14T11:36:47.093, 0.0490, 0.0, 0.0
2005-01-14T11:36:54.656, 0.0490, 0.0, 0.0
2005-01-14T11:37:02.156, 0.0490, 0.0, 0.0
2005-01-14T11:37:09.718, 0.0490, 0.0, 0.0
2005-01-14T11:37:17.218, 0.0490, 0.0, 0.0
2005-01-14T11:37:24.750, 0.0490, 0.0, 0.0
2005-01-14T11:37:32.265, 0.0490, 0.0, 0.0
2005-01-14T11:37:39.812, 0.0490, 0.0, 0.0
2005-01-14T11:37:54.890, 0.0490, 0.0, 0.0
2005-01-14T11:38:02.390, 0.0490, 0.0, 0.0
2005-01-14T11:38:09.953, 0.0490, 0.0, 0.0
